date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:48:59	133236/133236	---M--	200	added ('OK')	image/jpeg	etag:%2220874-63e6ebff39400%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-Lifestyle-1.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-Lifestyle-1.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:48:59	157145/157145	---M--	200	added ('OK')	image/jpeg	etag:%22265d9-63e6ec0d875c0%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-Lifestyle-2.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-Lifestyle-2.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:48:59	124360/124360	---M--	200	added ('OK')	image/jpeg	etag:%221e5c8-63e6ec1fa6080%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-Lifestyle-3.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-Lifestyle-3.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:00	310856/310856	---M--	200	added ('OK')	image/jpeg	etag:%224be48-63e5e4a7fc780%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Exterior-Heroes-1.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Exterior-Heroes-1.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:00	557997/557997	---M--	200	added ('OK')	image/jpeg	etag:%22883ad-63e59fc4a4080%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Aerial-Location.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Aerial-Location.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:02	2582763/2582763	---M--	200	added ('OK')	application/pdf	etag:%222768eb-63e71e4232900%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Bone-Studio-Furniture-Pack.pdf	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Bone-Studio-Furniture-Pack.pdf	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:06	303351/303351	---M--	200	added ('OK')	image/jpeg	etag:%224a0f7-63e0f4d070080%22	https://dear-jean.co.za/wp-content/uploads/2025/09/PENTHOUSE-UNIT-TYPE-15A_VIEW-2_REV-3_7000px.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/PENTHOUSE-UNIT-TYPE-15A_VIEW-2_REV-3_7000px.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Sep%202025%2011:48:22%20GMT	https://dear-jean.co.za/bond-originators	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/bond-originators.42.delayed	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:09	87565/87565	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Sep%202025%2020:43:15%20GMT	https://dear-jean.co.za/bond-originators/	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/bond-originators/index.html	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:09	9252571/9252571	---M--	200	added ('OK')	application/pdf	etag:%228d2edb-63e834b589b80%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Propr-Short-Term-Rental-Projections.pdf	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Propr-Short-Term-Rental-Projections.pdf	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:09	157958/157958	---M--	200	added ('OK')	image/jpeg	etag:%2226906-63e6c8dc2ae00%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-9.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-9.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:10	115201/115201	---M--	200	added ('OK')	image/jpeg	etag:%221c201-63e7432d1c280%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-14-1000x600.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-14-1000x600.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:10	271185/271185	---M--	200	added ('OK')	image/jpeg	etag:%2242351-63e6c8ed55680%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-14.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-14.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:10	103012/103012	---M--	200	added ('OK')	image/jpeg	etag:%2219264-63e7432d1c280%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-3-1000x600.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-3-1000x600.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:10	147954/147954	---M--	200	added ('OK')	image/jpeg	etag:%22241f2-63e6c8c63ba40%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-3.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-3.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:11	120814/120814	---M--	200	added ('OK')	image/jpeg	etag:%221d7ee-63e7432d1c280%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-13-1000x600.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-13-1000x600.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:11	295155/295155	---M--	200	added ('OK')	image/jpeg	etag:%22480f3-63e6c8ea78fc0%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-13.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-13.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:11	92770/92770	---M--	200	added ('OK')	image/jpeg	etag:%2216a62-63e7432d1c280%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-12-1000x600.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-12-1000x600.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:11	213213/213213	---M--	200	added ('OK')	image/jpeg	etag:%22340dd-63e6c8e79c900%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-12.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-12.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:11	100585/100585	---M--	200	added ('OK')	image/jpeg	etag:%22188e9-63e7432d1c280%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-18-1000x600.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-18-1000x600.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:11	11680278/11680278	---M--	200	added ('OK')	video/mp4	etag:%22b23a16-63e0b2950fdc0%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Concept.mp4	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Concept.mp4	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:12	151493/151493	---M--	200	added ('OK')	image/jpeg	etag:%2224fc5-63e6c8faaf600%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-18.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-18.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:12	95968/95968	---M--	200	added ('OK')	image/jpeg	etag:%22176e0-63e7432d1c280%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-8-1000x600.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-8-1000x600.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:12	128486/128486	---M--	200	added ('OK')	image/jpeg	etag:%221f5e6-63e6c8d85a500%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-8.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-8.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:12	70672/70672	---M--	200	added ('OK')	image/jpeg	etag:%2211410-63e7432e104c0%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-1-1000x600.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-1-1000x600.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:12	123068/123068	---M--	200	added ('OK')	image/jpeg	etag:%221e0bc-63e6c8bf8ea80%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-1.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-1.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:13	83851/83851	---M--	200	added ('OK')	image/jpeg	etag:%221478b-63e7432e104c0%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-16-1000x600.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-16-1000x600.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:13	9483796/9483796	---M--	200	added ('OK')	application/pdf	etag:%2290b614-63e71e535d180%22	https://dear-jean.co.za/wp-content/uploads/2025/09/The-Beautiful-Room-by-Newman.pdf	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/The-Beautiful-Room-by-Newman.pdf	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:13	209379/209379	---M--	200	added ('OK')	image/jpeg	etag:%22331e3-63e6c8f30e400%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-16.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Sea-Point-Apartments-For-Sale-16.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:13	122370/122370	---M--	200	added ('OK')	image/jpeg	etag:%221de02-63e7432e104c0%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-PH-1000x600.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-PH-1000x600.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:13	227474/227474	---M--	200	added ('OK')	image/jpeg	etag:%2237892-63e5e373f30c0%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-PH.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-PH.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:14	405398/405398	---M--	200	added ('OK')	image/jpeg	etag:%2262f96-63e5b71c5d300%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Exterior-Heroes-4.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Exterior-Heroes-4.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:14	262204/262204	---M--	200	added ('OK')	image/png	etag:%224003c-63e5f8685e100%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Logo.png	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Logo.png	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:14	144130/144130	---M--	200	added ('OK')	image/png	etag:%2223302-63e5f82784800%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Quote-Pink.png	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Quote-Pink.png	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:14	368761/368761	---M--	200	added ('OK')	image/jpeg	etag:%225a079-63e598c0df3c0%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Restaurant.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Dear-Jean-Restaurant.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:15	747256/747256	---M--	200	added ('OK')	image/jpeg	etag:%22b66f8-63dd167d90900%22	https://dear-jean.co.za/wp-content/uploads/2025/09/1-L_SP_FOYER_R01_EF-copy-scaled.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/1-L_SP_FOYER_R01_EF-copy-scaled.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:15	411014/411014	---M--	200	added ('OK')	image/jpeg	etag:%2264586-63dd15fae94c0%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Charlie-The-Chairman-8-1.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Charlie-The-Chairman-8-1.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:15	2805/2805	---M--	200	added ('OK')	image/svg+xml	etag:%22af5-63dd173693d80%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Quorum-Holdings-1.svg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Quorum-Holdings-1.svg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:15	58129/58129	---M-Z	200	added ('OK')	text/css	etag:%22e311-63dcdad478740-gzip%22	https://dear-jean.co.za/wp-content/plugins/js_composer_salient/assets/lib/vendor/node_modules/animate.css/animate.min.css?ver=8.4.2	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/js_composer_salient/assets/lib/vendor/node_modules/animate.css/animate.minb74b.css	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:15	323335/323335	---M--	200	added ('OK')	image/jpeg	etag:%224ef07-63f1574c20780%22	https://dear-jean.co.za/wp-content/uploads/2025/09/The-Valour-Highlight.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/The-Valour-Highlight.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:15	3827/3827	---M-Z	200	added ('OK')	text/css	etag:%22ef3-63dcd8fb72b40-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/css/build/plugins/twentytwenty.css?ver=d9872eeeb75448bd33cd520f236e1e12	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/css/build/plugins/twentytwenty7d50.css	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:16	2470/2470	---M-Z	200	added ('OK')	text/css	etag:%229a6-63e6bb7e62500-gzip%22	https://dear-jean.co.za/wp-content/plugins/wordpress-popup/assets/hustle-ui/css/hustle-icons.min.css?ver=7.8.7	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/wordpress-popup/assets/hustle-ui/css/hustle-icons.min908a.css	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:16	44304/44304	---M-Z	200	added ('OK')	text/css	etag:%22ad10-63e6bb7e62500-gzip%22	https://dear-jean.co.za/wp-content/plugins/wordpress-popup/assets/hustle-ui/css/hustle-global.min.css?ver=7.8.7	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/wordpress-popup/assets/hustle-ui/css/hustle-global.min908a.css	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:16	49496/49496	---M-Z	200	added ('OK')	text/css	etag:%22c158-63e6bb7e62500-gzip%22	https://dear-jean.co.za/wp-content/plugins/wordpress-popup/assets/hustle-ui/css/hustle-info.min.css?ver=7.8.7	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/wordpress-popup/assets/hustle-ui/css/hustle-info.min908a.css	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:16	45967/45967	---M-Z	200	added ('OK')	text/css	etag:%22b38f-63e6bb7e62500-gzip%22	https://dear-jean.co.za/wp-content/plugins/wordpress-popup/assets/hustle-ui/css/hustle-popup.min.css?ver=7.8.7	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/wordpress-popup/assets/hustle-ui/css/hustle-popup.min908a.css	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:17	25646/25646	---M-Z	200	added ('OK')	text/css	etag:%22642e-63dcd8fb72b40-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/css/build/style-non-critical.css?ver=17.3.1	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/css/build/style-non-criticalab5a.css	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:17	13897/13897	---M-Z	200	added ('OK')	text/css	etag:%223649-63dcd8fb72b40-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/css/build/plugins/jquery.fancybox.css?ver=3.3.1	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/css/build/plugins/jquery.fancybox3d36.css	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:17	83670/83670	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Sep%202025%2007:30:05%20GMT	https://dear-jean.co.za/terms-and-conditions/	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/terms-and-conditions/index.html	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:17	23969/23969	---M-Z	200	added ('OK')	text/css	etag:%225da1-63dcd8fb72b40-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/css/build/off-canvas/core.css?ver=17.3.1	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/css/build/off-canvas/coreab5a.css	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:17	7382/7382	---M-Z	200	added ('OK')	text/css	etag:%221cd6-63dcd8fb72b40-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/css/build/off-canvas/slide-out-right-material.css?ver=17.3.1	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/css/build/off-canvas/slide-out-right-materialab5a.css	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:17	12502/12502	---M-Z	200	added ('OK')	text/css	etag:%2230d6-63dcd8fb72b40-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/css/build/off-canvas/slide-out-right-hover.css?ver=17.3.1	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/css/build/off-canvas/slide-out-right-hoverab5a.css	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:18	4776/4776	---M-Z	200	added ('OK')	application/javascript	etag:%2212a8-6234f3ce086c0-gzip%22	https://dear-jean.co.za/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-includes/js/dist/hooks.min4fdd.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:18	88709/88709	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Sep%202025%2011:48:31%20GMT	https://dear-jean.co.za/privacy-policy/	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/privacy-policy/index.html	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:18	9141/9141	---M-Z	200	added ('OK')	application/javascript	etag:%2223b5-6116e76a714c0-gzip%22	https://dear-jean.co.za/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-includes/js/dist/i18n.minc33c.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:18	12512/12512	---M-Z	200	added ('OK')	application/javascript	etag:%2230e0-63dd18882da00-gzip%22	https://dear-jean.co.za/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.1.1	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/contact-form-7/includes/swv/js/index6a4d.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:18	13452/13452	---M-Z	200	added ('OK')	application/javascript	etag:%22348c-63dd18882da00-gzip%22	https://dear-jean.co.za/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.1.1	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/contact-form-7/includes/js/index6a4d.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:19	5594/5594	---M-Z	200	added ('OK')	application/javascript	etag:%2215da-63dcdad660bc0-gzip%22	https://dear-jean.co.za/wp-content/plugins/salient-portfolio/js/third-party/imagesLoaded.min.js?ver=4.1.4	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/salient-portfolio/js/third-party/imagesLoaded.mineda1.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:19	52886/52886	---M-Z	200	added ('OK')	application/javascript	etag:%22ce96-63dcdad660bc0-gzip%22	https://dear-jean.co.za/wp-content/plugins/salient-portfolio/js/third-party/isotope.min.js?ver=7.6	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/salient-portfolio/js/third-party/isotope.mine87d.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
